,barcode,create_time,el_no,result
2233,3308,1550255956.377474,Line1,0
2234,503308,1550255974.6172724,Line2,1
2235,3309,1550255971.3908222,Line1,1
2236,3310,1550255986.3963997,Line1,1
2237,503309,1550255989.617999,Line2,0
2238,3311,1550256001.41766,Line1,1
2239,503310,1550256004.623948,Line2,1
2240,503311,1550256019.633726,Line2,1
2241,3312,1550256016.4278681,Line1,0
2242,503312,1550256034.6407561,Line2,1
2243,3313,1550256031.435479,Line1,0
2244,503313,1550256049.652131,Line2,1
2245,3314,1550256046.44505,Line1,1
2246,3315,1550256061.4715745,Line1,1
2247,3316,1550256076.49662,Line1,1
2248,503314,1550256064.661791,Line2,0
2249,503315,1550256079.6714904,Line2,1
2250,3317,1550256091.5028517,Line1,1
2251,503316,1550256094.6773255,Line2,1
2252,3318,1550256106.5119107,Line1,1
2253,503317,1550256109.6853805,Line2,0
2254,503318,1550256124.6899664,Line2,1
2255,3319,1550256121.5198114,Line1,0
2256,503319,1550256139.700394,Line2,1
2257,3320,1550256136.520368,Line1,1
2258,3321,1550256151.5243318,Line1,1
2259,503320,1550256154.7146282,Line2,1
2260,3322,1550256166.5328827,Line1,1
2261,503321,1550256169.7220967,Line2,0
2262,503322,1550256184.727581,Line2,1
2263,3323,1550256181.537989,Line1,0
2264,503323,1550256199.7391236,Line2,1
2265,3324,1550256196.5406597,Line1,1
2266,3325,1550256211.5415487,Line1,0
2267,503324,1550256214.7461922,Line2,0
2268,503325,1550256229.7475007,Line2,1
2269,3326,1550256226.5437236,Line1,0
2270,503326,1550256244.7539775,Line2,1
2271,3327,1550256241.5503144,Line1,1
2272,503327,1550256259.759335,Line2,1
2273,3328,1550256256.5534227,Line1,1
2274,3329,1550256271.5623038,Line1,1
2275,503328,1550256274.7691286,Line2,1
2276,3330,1550256286.5715523,Line1,1
2277,503329,1550256289.7764628,Line2,1
2278,3331,1550256301.583619,Line1,1
2279,503330,1550256304.7895489,Line2,1
2280,3332,1550256316.5951192,Line1,1
2281,503331,1550256319.8011086,Line2,1
2282,3333,1550256331.6028035,Line1,1
2283,503332,1550256334.8074882,Line2,1
2284,3334,1550256346.6182327,Line1,1
2285,503333,1550256349.808378,Line2,1
2286,3335,1550256361.6296268,Line1,1
2287,503334,1550256364.817679,Line2,0
2288,3336,1550256376.6357925,Line1,1
2289,503335,1550256379.8299093,Line2,0
2290,3337,1550256391.649398,Line1,1
2291,503336,1550256394.8384058,Line2,1
2292,503337,1550256409.8522384,Line2,1
2293,3338,1550256406.664207,Line1,0
2294,503338,1550256424.862532,Line2,1
2295,3339,1550256421.671328,Line1,1
2296,503339,1550256439.8727424,Line2,1
2297,3340,1550256436.697198,Line1,0
2298,503340,1550256454.8750324,Line2,1
2299,3341,1550256451.7182238,Line1,1
2300,3342,1550256466.7276747,Line1,0
2301,503341,1550256469.8855906,Line2,0
2302,3343,1550256481.7315772,Line1,1
2303,503342,1550256484.889509,Line2,1
2304,3344,1550256496.7351184,Line1,1
2305,503343,1550256499.9097552,Line2,1
2306,503344,1550256514.91819,Line2,1
2307,3345,1550256511.7449148,Line1,0
2308,503345,1550256529.9270034,Line2,1
2309,3346,1550256526.752094,Line1,1
2310,3347,1550256541.760448,Line1,0
2311,503346,1550256544.9336321,Line2,0
2312,3348,1550256556.7632048,Line1,1
2313,503347,1550256559.9359534,Line2,1
2314,3349,1550256571.7686374,Line1,1
2315,503348,1550256574.9432857,Line2,0
2316,3350,1550256586.7783377,Line1,1
2317,503349,1550256589.9494717,Line2,1
2318,3351,1550256601.7925231,Line1,1
2319,503350,1550256604.9515748,Line2,1
2320,3352,1550256616.8031015,Line1,0
2321,503351,1550256619.960798,Line2,0
2322,3353,1550256631.8093123,Line1,0
2323,503352,1550256634.968612,Line2,0
2324,503353,1550256649.9813209,Line2,1
2325,3354,1550256646.8183935,Line1,0
2326,503354,1550256664.9829435,Line2,1
2327,3355,1550256661.82743,Line1,1
2328,3356,1550256676.8323684,Line1,1
2329,503355,1550256679.989182,Line2,0
2330,3357,1550256691.84032,Line1,1
2331,503356,1550256695.0018833,Line2,1
2332,3358,1550256706.8523433,Line1,1
2333,503357,1550256710.012256,Line2,1
2334,3359,1550256721.8606389,Line1,1
2335,503358,1550256725.0196843,Line2,0
2336,3360,1550256736.868147,Line1,1
2337,503359,1550256740.0332892,Line2,1
2338,3361,1550256751.8801255,Line1,1
2339,503360,1550256755.0380683,Line2,0
2340,3362,1550256766.885994,Line1,1
2341,503361,1550256770.0427911,Line2,0
2342,3363,1550256781.8936205,Line1,1
2343,503362,1550256785.0516112,Line2,1
2344,3364,1550256796.9143252,Line1,1
2345,503363,1550256800.0564878,Line2,1
2346,503364,1550256815.064613,Line2,1
2347,3365,1550256811.9212177,Line1,0
2348,503365,1550256830.0754447,Line2,1
2349,3366,1550256826.9230132,Line1,1
2350,503366,1550256845.083546,Line2,1
2351,3367,1550256841.924461,Line1,0
2352,503367,1550256860.088333,Line2,1
2353,3368,1550256856.930516,Line1,1
2354,503368,1550256875.0977182,Line2,1
2355,3369,1550256871.9400604,Line1,0
2356,3370,1550256886.9499104,Line1,1
2357,503369,1550256890.1077087,Line2,0
2358,3371,1550256901.96408,Line1,1
2359,503370,1550256905.1077652,Line2,1
2360,3372,1550256916.9750957,Line1,1
2361,503371,1550256920.1172397,Line2,1
2362,3373,1550256931.9835527,Line1,1
2363,503372,1550256935.1269689,Line2,1
2364,3374,1550256946.9937496,Line1,1
2365,503373,1550256950.1361167,Line2,1
2366,503374,1550256965.147184,Line2,1
2367,3375,1550256962.0050454,Line1,0
2368,3376,1550256977.0096912,Line1,1
2369,503375,1550256980.1523013,Line2,0
2370,503376,1550256995.1662917,Line2,1
2371,3377,1550256992.022596,Line1,0
2372,503377,1550257010.1687236,Line2,1
2373,3378,1550257007.0288274,Line1,1
2374,3379,1550257022.0352168,Line1,1
2375,503378,1550257025.1802943,Line2,1
2376,3380,1550257037.0460827,Line1,1
2377,503379,1550257040.184332,Line2,0
2378,3381,1550257052.052087,Line1,1
2379,503380,1550257055.1919785,Line2,1
2380,3382,1550257067.0590494,Line1,0
2381,503381,1550257070.2011368,Line2,0
2382,3383,1550257082.0628254,Line1,0
2383,503382,1550257085.2050264,Line2,0
2384,503383,1550257100.2128983,Line2,1
2385,3384,1550257097.0723479,Line1,0
2386,503384,1550257115.2328513,Line2,1
2387,3385,1550257112.076022,Line1,1
2388,503385,1550257130.2400613,Line2,1
2389,503386,1550257145.2467496,Line2,1
2390,3386,1550257127.080122,Line1,0
2391,3387,1550257142.0899572,Line1,1
2392,3388,1550257157.097087,Line1,1
2393,503387,1550257160.2548397,Line2,0
2394,503388,1550257175.261067,Line2,0
2395,3389,1550257172.1041255,Line1,0
2396,503389,1550257190.2687764,Line2,1
2397,3390,1550257187.109336,Line1,1
2398,3391,1550257202.113556,Line1,1
2399,503390,1550257205.2712445,Line2,0
2400,3392,1550257217.1233604,Line1,1
2401,503391,1550257220.2803266,Line2,1
2402,503392,1550257235.2884264,Line2,1
2403,3393,1550257232.1306221,Line1,0
2404,3394,1550257247.1390195,Line1,1
2405,503393,1550257250.2969704,Line2,0
2406,3395,1550257262.153366,Line1,1
2407,503394,1550257265.311314,Line2,1
2408,3396,1550257277.163863,Line1,1
2409,503395,1550257280.3206167,Line2,1
2410,3397,1550257292.1738994,Line1,1
2411,503396,1550257295.3330522,Line2,1
2412,3398,1550257307.1836329,Line1,1
2413,503397,1550257310.3403924,Line2,1
2414,3399,1550257322.192791,Line1,0
2415,503398,1550257325.3516607,Line2,0
2416,3400,1550257337.1997855,Line1,1
2417,3401,1550257352.2016244,Line1,1
2418,503399,1550257340.3521256,Line2,0
2419,503400,1550257355.3593185,Line2,1
2420,3402,1550257367.2036505,Line1,1
2421,3403,1550257382.2151961,Line1,1
2422,503401,1550257370.362644,Line2,0
2423,503402,1550257385.3724334,Line2,1
2424,3404,1550257397.2277615,Line1,1
2425,503403,1550257400.3867111,Line2,0
2426,3405,1550257412.250949,Line1,1
2427,3406,1550257427.2580838,Line1,1
2428,503404,1550257415.3932056,Line2,0
2429,3407,1550257442.2621758,Line1,1
2430,503405,1550257430.3985345,Line2,0
2431,503406,1550257445.406613,Line2,1
2432,3408,1550257457.270116,Line1,1
2433,503407,1550257460.4143686,Line2,0
2434,503408,1550257475.4246747,Line2,1
2435,3409,1550257472.2824805,Line1,0
2436,503409,1550257490.4369547,Line2,1
2437,3410,1550257487.283919,Line1,1
2438,3411,1550257502.2884476,Line1,1
2439,503410,1550257505.445202,Line2,1
2440,3412,1550257517.2946775,Line1,1
2441,503411,1550257520.4524193,Line2,1
2442,3413,1550257532.3030944,Line1,1
2443,503412,1550257535.462041,Line2,1
2444,3414,1550257547.3078187,Line1,0
2445,503413,1550257550.464611,Line2,0
2446,3415,1550257562.321355,Line1,1
2447,503414,1550257565.4775155,Line2,1
2448,503415,1550257580.4843273,Line2,1
2449,3416,1550257577.3253062,Line1,0
2450,3417,1550257592.335521,Line1,1
2451,503416,1550257595.4919803,Line2,0
2452,503417,1550257610.5012648,Line2,1
2453,3418,1550257607.361161,Line1,0
2454,503418,1550257625.5149918,Line2,1
2455,3419,1550257622.3736427,Line1,1
2456,3420,1550257637.3802,Line1,1
2457,503419,1550257640.5230925,Line2,1
2458,3421,1550257652.3891683,Line1,1
2459,503420,1550257655.529059,Line2,1
2460,3422,1550257667.3943944,Line1,1
2461,503421,1550257670.552517,Line2,1
2462,3423,1550257682.4031465,Line1,1
2463,503422,1550257685.5764737,Line2,0
2464,3424,1550257697.4135816,Line1,1
2465,503423,1550257700.5870435,Line2,1
2466,3425,1550257712.4197826,Line1,1
2467,503424,1550257715.5944722,Line2,0
2468,3426,1550257727.4312196,Line1,1
2469,503425,1550257730.604928,Line2,1
2470,3427,1550257742.4322898,Line1,1
2471,503426,1550257745.606958,Line2,1
2472,3428,1550257757.4450445,Line1,1
2473,503427,1550257760.6352637,Line2,1
2474,503428,1550257775.6456187,Line2,1
2475,3429,1550257772.4553504,Line1,0
2476,503429,1550257790.6598046,Line2,1
2477,3430,1550257787.4708576,Line1,1
2478,3431,1550257802.4746692,Line1,1
2479,503430,1550257805.6648169,Line2,1
2480,3432,1550257817.4838102,Line1,1
2481,503431,1550257820.6731982,Line2,1
2482,3433,1550257832.492512,Line1,1
2483,503432,1550257835.683626,Line2,1
2484,3434,1550257847.5006032,Line1,1
2485,503433,1550257850.6910658,Line2,1
2486,503434,1550257865.6986055,Line2,1
2487,3435,1550257862.509104,Line1,0
2488,503435,1550257880.703645,Line2,1
2489,3436,1550257877.5131364,Line1,1
2490,3437,1550257892.5175486,Line1,1
2491,503436,1550257895.7067363,Line2,1
2492,3438,1550257907.5278873,Line1,1
2493,503437,1550257910.7190766,Line2,1
2494,503438,1550257925.7285323,Line2,1
2495,3439,1550257922.5391634,Line1,0
2496,503439,1550257940.7380736,Line2,1
2497,3440,1550257937.5499015,Line1,1
2498,3441,1550257952.555874,Line1,1
2499,503440,1550257955.7461529,Line2,0
2500,3442,1550257967.5632596,Line1,1
2501,503441,1550257970.752377,Line2,1
2502,3443,1550257982.5706902,Line1,1
2503,503442,1550257985.776515,Line2,0
2504,503443,1550258000.787505,Line2,1
2505,3444,1550257997.5931146,Line1,0
2506,503444,1550258015.7881517,Line2,1
2507,3445,1550258012.599908,Line1,0
2508,503445,1550258030.7953231,Line2,0
2509,503446,1550258045.8049257,Line2,1
2510,3446,1550258027.607386,Line1,0
2511,3447,1550258042.6182008,Line1,1
2512,3448,1550258057.6207345,Line1,1
2513,503447,1550258060.8101559,Line2,0
2514,503448,1550258075.819149,Line2,1
2515,3449,1550258072.6284363,Line1,0
2516,3450,1550258087.6379707,Line1,1
2517,503449,1550258090.8267908,Line2,0
2518,3451,1550258102.6424646,Line1,1
2519,503450,1550258105.8307652,Line2,1
2520,3452,1550258117.6511774,Line1,1
2521,503451,1550258120.8402364,Line2,1
2522,3453,1550258132.6624143,Line1,1
2523,503452,1550258135.8536792,Line2,1
2524,503453,1550258150.85696,Line2,1
2525,3454,1550258147.669021,Line1,0
2526,3455,1550258162.6704693,Line1,1
2527,503454,1550258165.8572545,Line2,0
2528,3456,1550258177.6759562,Line1,1
2529,503455,1550258180.8650544,Line2,1
2530,3457,1550258192.6845603,Line1,1
2531,503456,1550258195.8736272,Line2,1
2532,503457,1550258210.88417,Line2,1
2533,3458,1550258207.6938446,Line1,0
2534,503458,1550258225.88847,Line2,1
2535,3459,1550258222.700384,Line1,1
2536,3460,1550258237.707619,Line1,1
2537,503459,1550258240.897107,Line2,1
2538,3461,1550258252.7192855,Line1,1
2539,503460,1550258255.9082444,Line2,0
2540,3462,1550258267.7241647,Line1,1
2541,503461,1550258270.9119458,Line2,1
2542,3463,1550258282.7280335,Line1,1
2543,503462,1550258285.9181445,Line2,0
2544,3464,1550258297.7378561,Line1,1
2545,503463,1550258300.926939,Line2,1
2546,503464,1550258315.9311535,Line2,1
2547,3465,1550258312.7429957,Line1,0
2548,503465,1550258330.9351761,Line2,1
2549,3466,1550258327.7470477,Line1,1
2550,3467,1550258342.7532578,Line1,1
2551,503466,1550258345.9434667,Line2,1
2552,3468,1550258357.764366,Line1,1
2553,503467,1550258360.9533937,Line2,1
2554,3469,1550258372.7726915,Line1,1
2555,503468,1550258375.9637418,Line2,1
2556,3470,1550258387.7822826,Line1,1
2557,503469,1550258390.971586,Line2,1
2558,3471,1550258402.8057282,Line1,1
2559,503470,1550258405.9790719,Line2,0
2560,3472,1550258417.8127866,Line1,1
2561,503471,1550258420.9981852,Line2,1
2562,503472,1550258436.0154753,Line2,1
2563,3473,1550258432.8243,Line1,0
2564,503473,1550258451.0291095,Line2,1
2565,3474,1550258447.8555174,Line1,0
2566,503474,1550258466.036772,Line2,1
2567,3475,1550258462.8633387,Line1,1
2568,503475,1550258481.0455236,Line2,1
2569,3476,1550258477.87089,Line1,1
2570,3477,1550258492.882748,Line1,1
2571,503476,1550258496.0552957,Line2,1
2572,3478,1550258507.892168,Line1,1
2573,503477,1550258511.065842,Line2,1
2574,3479,1550258522.9018888,Line1,1
2575,503478,1550258526.0742798,Line2,1
2576,3480,1550258537.9091377,Line1,1
2577,503479,1550258541.0810738,Line2,1
2578,3481,1550258552.9170027,Line1,1
2579,503480,1550258556.092548,Line2,1
2580,3482,1550258567.9273963,Line1,1
2581,503481,1550258571.0997376,Line2,0
2582,3483,1550258582.933296,Line1,1
2583,503482,1550258586.1072044,Line2,1
2584,3484,1550258597.943548,Line1,1
2585,503483,1550258601.1339874,Line2,1
2586,3485,1550258612.9534438,Line1,1
2587,503484,1550258616.1414235,Line2,1
2588,3486,1550258627.961594,Line1,1
2589,503485,1550258631.1518652,Line2,1
2590,3487,1550258642.9758565,Line1,1
2591,503486,1550258646.1651864,Line2,1
2592,3488,1550258657.9872317,Line1,1
2593,503487,1550258661.1761417,Line2,1
2594,3489,1550258673.0138657,Line1,1
2595,503488,1550258676.1885183,Line2,0
2596,3490,1550258688.0210414,Line1,1
2597,503489,1550258691.2123356,Line2,1
2598,3491,1550258703.0293255,Line1,1
2599,503490,1550258706.217366,Line2,1
2600,503491,1550258721.2260034,Line2,1
2601,3492,1550258718.034647,Line1,0
2602,503492,1550258736.2340913,Line2,1
2603,3493,1550258733.044389,Line1,1
2604,3494,1550258748.0592673,Line1,1
2605,503493,1550258751.2495434,Line2,1
2606,3495,1550258763.069581,Line1,1
2607,503494,1550258766.2587132,Line2,1
2608,3496,1550258778.0769944,Line1,1
2609,503495,1550258781.26608,Line2,1
2610,3497,1550258793.1022964,Line1,1
2611,503496,1550258796.2769527,Line2,1
2612,503497,1550258811.2881222,Line2,1
2613,3498,1550258808.1147134,Line1,0
2614,503498,1550258826.2987597,Line2,1
2615,3499,1550258823.1227784,Line1,1
2616,503499,1550258841.304888,Line2,1
2617,3500,1550258838.1337938,Line1,0
2618,503500,1550258856.3109431,Line2,0
2619,3501,1550258853.1398363,Line1,0
2620,503501,1550258871.3179948,Line2,1
2621,3502,1550258868.1445396,Line1,1
2622,503502,1550258886.3309484,Line2,0
2623,503503,1550258901.3461015,Line2,1
2624,3503,1550258883.1551354,Line1,0
2625,503504,1550258916.3481996,Line2,1
2626,3504,1550258898.1584144,Line1,1
2627,3505,1550258913.1608448,Line1,1
2628,503505,1550258931.358893,Line2,1
2629,3506,1550258928.168669,Line1,1
2630,503506,1550258946.3686385,Line2,1
2631,3507,1550258943.1792276,Line1,1
2632,3508,1550258958.1867902,Line1,1
2633,503507,1550258961.378026,Line2,1
2634,3509,1550258973.214376,Line1,1
2635,503508,1550258976.3878093,Line2,1
2636,3510,1550258988.2227364,Line1,1
2637,503509,1550258991.3973596,Line2,1
2638,3511,1550259003.2316928,Line1,1
2639,503510,1550259006.4041147,Line2,1
2640,3512,1550259018.2419887,Line1,1
2641,503511,1550259021.4165413,Line2,0
2642,3513,1550259033.2472873,Line1,0
2643,503512,1550259036.4319386,Line2,0
2644,3514,1550259048.2778635,Line1,1
2645,503513,1550259051.4344928,Line2,1
2646,503514,1550259066.4387853,Line2,1
2647,3515,1550259063.2820807,Line1,0
2648,3516,1550259078.2937047,Line1,1
2649,503515,1550259081.4538846,Line2,0
2650,3517,1550259093.3036268,Line1,1
2651,503516,1550259096.462903,Line2,1
2652,3518,1550259108.3134582,Line1,1
2653,503517,1550259111.4711778,Line2,1
2654,3519,1550259123.3217928,Line1,0
2655,503518,1550259126.4794955,Line2,0
2656,503519,1550259141.4807754,Line2,1
2657,3520,1550259138.3251953,Line1,0
2658,503520,1550259156.4817762,Line2,1
2659,503521,1550259171.4883535,Line2,1
2660,3521,1550259153.3299184,Line1,0
2661,3522,1550259168.3302019,Line1,1
2662,503522,1550259186.502272,Line2,1
2663,3523,1550259183.344565,Line1,1
2664,503523,1550259201.5114775,Line2,1
2665,3524,1550259198.3680513,Line1,0
2666,503524,1550259216.5238414,Line2,1
2667,3525,1550259213.3973403,Line1,1
2668,503525,1550259231.5369012,Line2,1
2669,3526,1550259228.4082327,Line1,1
2670,3527,1550259243.417305,Line1,1
2671,503526,1550259246.5511253,Line2,1
2672,3528,1550259258.418223,Line1,1
2673,503527,1550259261.562466,Line2,1
2674,3529,1550259273.447511,Line1,0
2675,503528,1550259276.5730531,Line2,0
2676,3530,1550259288.457527,Line1,1
2677,503529,1550259291.5750709,Line2,1
2678,3531,1550259303.4682875,Line1,0
2679,503530,1550259306.5950005,Line2,0
2680,3532,1550259318.4728887,Line1,1
2681,503531,1550259321.5985427,Line2,1
2682,503532,1550259336.6107745,Line2,1
2683,3533,1550259333.4819956,Line1,0
2684,503533,1550259351.623721,Line2,1
2685,3534,1550259348.4971504,Line1,1
2686,3535,1550259363.5070117,Line1,1
2687,503534,1550259366.64947,Line2,1
2688,3536,1550259378.514138,Line1,1
2689,503535,1550259381.657569,Line2,1
2690,3537,1550259393.5203934,Line1,1
2691,503536,1550259396.675225,Line2,0
2692,503537,1550259411.690654,Line2,1
2693,3538,1550259408.535457,Line1,0
2694,503538,1550259426.7192702,Line2,1
2695,3539,1550259423.5443907,Line1,1
2696,3540,1550259438.5542157,Line1,1
2697,503539,1550259441.7454708,Line2,1
2698,3541,1550259453.5644217,Line1,1
2699,503540,1550259456.7557569,Line2,1
2700,503541,1550259471.7649112,Line2,1
2701,3542,1550259468.5894456,Line1,0
2702,503542,1550259486.767933,Line2,1
2703,3543,1550259483.5954032,Line1,1
2704,3544,1550259498.5958762,Line1,1
2705,503543,1550259501.7763903,Line2,1
2706,3545,1550259513.6111627,Line1,1
2707,503544,1550259516.7846293,Line2,1
2708,3546,1550259528.6194043,Line1,1
2709,503545,1550259531.7917526,Line2,1
2710,3547,1550259543.6296268,Line1,1
2711,503546,1550259546.8029597,Line2,1
2712,503547,1550259561.8119223,Line2,1
2713,3548,1550259558.6385772,Line1,0
2714,503548,1550259576.8257031,Line2,1
2715,3549,1550259573.6541,Line1,1
2716,3550,1550259588.6602712,Line1,1
2717,503549,1550259591.8349235,Line2,1
2718,3551,1550259603.6705115,Line1,1
2719,503550,1550259606.8438666,Line2,1
2720,3552,1550259618.6789718,Line1,1
2721,503551,1550259621.8545096,Line2,1
2722,3553,1550259633.6892512,Line1,1
2723,503552,1550259636.8625636,Line2,0
2724,503553,1550259651.8716807,Line2,1
2725,3554,1550259648.7004268,Line1,0
2726,503554,1550259666.8732133,Line2,1
2727,3555,1550259663.715424,Line1,1
2728,3556,1550259678.7235608,Line1,1
2729,503555,1550259681.8812423,Line2,1
2730,3557,1550259693.7318196,Line1,1
2731,503556,1550259696.890754,Line2,1
2732,3558,1550259708.7590232,Line1,1
2733,503557,1550259711.901429,Line2,1
2734,3559,1550259723.7665398,Line1,1
2735,503558,1550259726.9085639,Line2,1
2736,3560,1550259738.7754867,Line1,1
2737,503559,1550259741.919059,Line2,1
2738,3561,1550259753.7838714,Line1,1
2739,503560,1550259756.92832,Line2,1
2740,503561,1550259771.9354548,Line2,1
2741,3562,1550259768.7933152,Line1,0
2742,503562,1550259786.93969,Line2,1
2743,3563,1550259783.799318,Line1,1
2744,3564,1550259798.8057134,Line1,1
2745,503563,1550259801.9470558,Line2,1
2746,3565,1550259813.8128395,Line1,1
2747,503564,1550259816.955308,Line2,1
2748,3566,1550259828.8237453,Line1,1
2749,503565,1550259831.9658482,Line2,1
2750,3567,1550259843.8307362,Line1,1
2751,503566,1550259846.9742115,Line2,0
2752,3568,1550259858.8430927,Line1,1
