,AI_result,OP_result,barcode,create_time,el_no
1995,0,0,503188,1550254173.5897198,Line2
1996,1,1,3190,1550254185.2527845,Line1
1997,1,1,503189,1550254188.5923047,Line2
1998,1,1,3191,1550254200.262336,Line1
1999,1,1,503190,1550254203.594304,Line2
2000,1,1,3192,1550254215.272143,Line1
2001,0,0,503191,1550254218.6019135,Line2
2002,1,1,3193,1550254230.278755,Line1
2003,1,1,503192,1550254233.608451,Line2
2004,1,1,3194,1550254245.279981,Line1
2005,1,1,503193,1550254248.609928,Line2
2006,1,1,3195,1550254260.2886539,Line1
2007,1,1,503194,1550254263.6203985,Line2
2008,0,0,3196,1550254275.2968533,Line1
2009,0,0,503195,1550254278.627699,Line2
2010,1,1,3197,1550254290.3093283,Line1
2011,1,1,503196,1550254293.6395285,Line2
2012,1,1,3198,1550254305.3155103,Line1
2013,1,1,503197,1550254308.647357,Line2
2014,1,1,3199,1550254320.3256488,Line1
2015,1,1,503198,1550254323.6565392,Line2
2016,1,1,3200,1550254335.3361037,Line1
2017,1,1,503199,1550254338.666936,Line2
2018,1,1,3201,1550254350.3445642,Line1
2019,1,1,503200,1550254353.6763117,Line2
2020,1,1,3202,1550254365.356011,Line1
2021,1,1,503201,1550254368.6877592,Line2
2022,1,1,503202,1550254383.6899064,Line2
2023,0,0,3203,1550254380.3652897,Line1
2024,1,1,503203,1550254398.7023435,Line2
2025,1,1,3204,1550254395.372342,Line1
2026,1,1,3205,1550254410.3806324,Line1
2027,0,0,503204,1550254413.711373,Line2
2028,1,1,3206,1550254425.3897803,Line1
2029,1,1,3207,1550254440.3961568,Line1
2030,0,0,503205,1550254428.7194643,Line2
2031,1,1,503206,1550254443.7247748,Line2
2032,1,1,3208,1550254455.402794,Line1
2033,1,1,503207,1550254458.735713,Line2
2034,1,1,503208,1550254473.7419305,Line2
2035,0,0,3209,1550254470.4109633,Line1
2036,1,1,3210,1550254485.4188673,Line1
2037,0,0,503209,1550254488.7537465,Line2
2038,1,1,3211,1550254500.4339185,Line1
2039,1,1,503210,1550254503.7633898,Line2
2040,1,1,3212,1550254515.4363716,Line1
2041,1,1,503211,1550254518.7683067,Line2
2042,1,1,3213,1550254530.4436393,Line1
2043,1,1,503212,1550254533.7733905,Line2
2044,1,1,3214,1550254545.4505916,Line1
2045,1,1,503213,1550254548.780308,Line2
2046,1,1,3215,1550254560.4585123,Line1
2047,0,0,503214,1550254563.790359,Line2
2048,1,1,503215,1550254578.795629,Line2
2049,0,0,3216,1550254575.4657335,Line1
2050,1,1,503216,1550254593.8082142,Line2
2051,1,1,3217,1550254590.4796262,Line1
2052,1,1,3218,1550254605.489461,Line1
2053,0,0,503217,1550254608.8205016,Line2
2054,1,1,503218,1550254623.8284776,Line2
2055,0,0,3219,1550254620.4987934,Line1
2056,1,1,503219,1550254638.830367,Line2
2057,1,1,3220,1550254635.4993427,Line1
2058,1,1,3221,1550254650.504241,Line1
2059,0,0,503220,1550254653.8350768,Line2
2060,1,1,3222,1550254665.513268,Line1
2061,1,1,503221,1550254668.8405862,Line2
2062,1,1,3223,1550254680.5146513,Line1
2063,1,1,503222,1550254683.8456457,Line2
2064,1,1,3224,1550254695.5230525,Line1
2065,1,1,503223,1550254698.8531222,Line2
2066,1,1,3225,1550254710.547149,Line1
2067,1,1,503224,1550254713.8623981,Line2
2068,1,1,3226,1550254725.5705097,Line1
2069,1,1,503225,1550254728.8701606,Line2
2070,1,1,3227,1550254740.5792289,Line1
2071,1,1,503226,1550254743.8799253,Line2
2072,1,1,3228,1550254755.5920143,Line1
2073,0,0,503227,1550254758.8902907,Line2
2074,1,1,3229,1550254770.6065824,Line1
2075,1,1,503228,1550254773.8958027,Line2
2076,1,1,3230,1550254785.6182249,Line1
2077,1,1,503229,1550254788.917773,Line2
2078,1,1,3231,1550254800.6269329,Line1
2079,1,1,503230,1550254803.9243546,Line2
2080,1,1,3232,1550254815.6362517,Line1
2081,1,1,503231,1550254818.935037,Line2
2082,1,1,3233,1550254830.645273,Line1
2083,0,0,503232,1550254833.9439623,Line2
2084,1,1,3234,1550254845.6510043,Line1
2085,1,1,503233,1550254848.95098,Line2
2086,1,1,3235,1550254860.66158,Line1
2087,1,1,503234,1550254863.9755287,Line2
2088,1,1,3236,1550254875.67168,Line1
2089,1,1,503235,1550254878.9880116,Line2
2090,1,1,3237,1550254890.682579,Line1
2091,1,1,503236,1550254893.9956372,Line2
2092,1,1,503237,1550254909.0041366,Line2
2093,0,0,3238,1550254905.705551,Line1
2094,1,1,3239,1550254920.7164948,Line1
2095,0,0,503238,1550254924.014995,Line2
2096,1,1,503239,1550254939.028715,Line2
2097,0,0,3240,1550254935.7316806,Line1
2098,1,1,3241,1550254950.7457166,Line1
2099,0,0,503240,1550254954.043111,Line2
2100,1,1,3242,1550254965.7496495,Line1
2101,1,1,3243,1550254980.7577207,Line1
2102,0,0,503241,1550254969.0444756,Line2
2103,1,1,503242,1550254984.0482774,Line2
2104,1,1,3244,1550254995.770943,Line1
2105,0,0,503243,1550254999.0547757,Line2
2106,1,1,3245,1550255010.7769015,Line1
2107,1,1,503244,1550255014.0587783,Line2
2108,1,1,3246,1550255025.778415,Line1
2109,1,1,503245,1550255029.060136,Line2
2110,1,1,3247,1550255040.787667,Line1
2111,1,1,503246,1550255044.0715172,Line2
2112,1,1,503247,1550255059.0797696,Line2
2113,0,0,3248,1550255055.7957852,Line1
2114,1,1,503248,1550255074.0820434,Line2
2115,1,1,3249,1550255070.8002245,Line1
2116,1,1,3250,1550255085.8065703,Line1
2117,1,1,503249,1550255089.0904357,Line2
2118,1,1,3251,1550255100.8148415,Line1
2119,0,0,503250,1550255104.097573,Line2
2120,1,1,3252,1550255115.8259032,Line1
2121,0,0,503251,1550255119.1068656,Line2
2122,0,0,3253,1550255130.8335376,Line1
2123,0,0,503252,1550255134.1162388,Line2
2124,1,1,3254,1550255145.8357599,Line1
2125,1,1,3255,1550255160.8414648,Line1
2126,0,0,503253,1550255149.1192248,Line2
2127,1,1,503254,1550255164.1262307,Line2
2128,1,1,3256,1550255175.8461523,Line1
2129,1,1,3257,1550255190.8523834,Line1
2130,0,0,503255,1550255179.1289265,Line2
2131,1,1,503256,1550255194.135333,Line2
2132,1,1,3258,1550255205.854629,Line1
2133,1,1,503257,1550255209.137726,Line2
2134,1,1,3259,1550255220.8591404,Line1
2135,1,1,503258,1550255224.1420262,Line2
2136,1,1,3260,1550255235.8686714,Line1
2137,1,1,503259,1550255239.1515865,Line2
2138,1,1,3261,1550255250.8790402,Line1
2139,1,1,503260,1550255254.1617222,Line2
2140,1,1,3262,1550255265.8876326,Line1
2141,1,1,503261,1550255269.1693213,Line2
2142,1,1,3263,1550255280.895455,Line1
2143,1,1,503262,1550255284.1794739,Line2
2144,1,1,3264,1550255295.9029396,Line1
2145,1,1,503263,1550255299.1857903,Line2
2146,1,1,3265,1550255310.9143918,Line1
2147,1,1,503264,1550255314.1979675,Line2
2148,1,1,3266,1550255325.922395,Line1
2149,1,1,503265,1550255329.2051811,Line2
2150,1,1,3267,1550255340.9325683,Line1
2151,0,0,503266,1550255344.214329,Line2
2152,1,1,3268,1550255355.9387412,Line1
2153,1,1,503267,1550255359.2191968,Line2
2154,1,1,3269,1550255370.9439151,Line1
2155,1,1,503268,1550255374.2255921,Line2
2156,1,1,3270,1550255385.9681587,Line1
2157,0,0,503269,1550255389.2374954,Line2
2158,1,1,3271,1550255400.9925475,Line1
2159,1,1,503270,1550255404.2464256,Line2
2160,1,1,3272,1550255415.99347,Line1
2161,1,1,503271,1550255419.2595468,Line2
2162,1,1,3273,1550255430.9988382,Line1
2163,0,0,503272,1550255434.2672884,Line2
2164,1,1,503273,1550255449.272244,Line2
2165,0,0,3274,1550255446.0073862,Line1
2166,1,1,503274,1550255464.2762878,Line2
2167,0,0,3275,1550255461.011397,Line1
2168,1,1,503275,1550255479.2835186,Line2
2169,1,1,503276,1550255494.3067026,Line2
2170,0,0,3276,1550255476.0162733,Line1
2171,1,1,3277,1550255491.0228121,Line1
2172,1,1,503277,1550255509.317156,Line2
2173,1,1,503278,1550255524.3268173,Line2
2174,0,0,3278,1550255506.0306923,Line1
2175,1,1,3279,1550255521.0427768,Line1
2176,1,1,503279,1550255539.3356194,Line2
2177,1,1,3280,1550255536.0507097,Line1
2178,1,1,503280,1550255554.3448296,Line2
2179,0,0,3281,1550255551.0776367,Line1
2180,1,1,503281,1550255569.356584,Line2
2181,1,1,3282,1550255566.0839221,Line1
2182,1,1,503282,1550255584.3792467,Line2
2183,1,1,3283,1550255581.0974996,Line1
2184,1,1,3284,1550255596.1057832,Line1
2185,1,1,503283,1550255599.3907466,Line2
2186,1,1,3285,1550255611.1158006,Line1
2187,1,1,503284,1550255614.4008455,Line2
2188,1,1,503285,1550255629.411244,Line2
2189,0,0,3286,1550255626.1451213,Line1
2190,0,0,503286,1550255644.4233036,Line2
2191,0,0,3287,1550255641.15796,Line1
2192,1,1,503287,1550255659.4305508,Line2
2193,1,1,3288,1550255656.1644208,Line1
2194,1,1,503288,1550255674.4435368,Line2
2195,1,1,503289,1550255689.4528592,Line2
2196,0,0,3289,1550255671.1742287,Line1
2197,1,1,3290,1550255686.1834447,Line1
2198,1,1,503290,1550255704.4588902,Line2
2199,1,1,3291,1550255701.1916099,Line1
2200,1,1,3292,1550255716.1967125,Line1
2201,0,0,503291,1550255719.4627426,Line2
2202,1,1,3293,1550255731.2066896,Line1
2203,1,1,503292,1550255734.4836023,Line2
2204,1,1,3294,1550255746.2079089,Line1
2205,1,1,503293,1550255749.490577,Line2
2206,1,1,3295,1550255761.2355995,Line1
2207,1,1,503294,1550255764.5038812,Line2
2208,1,1,3296,1550255776.2449858,Line1
2209,1,1,503295,1550255779.512184,Line2
2210,1,1,3297,1550255791.2542338,Line1
2211,1,1,503296,1550255794.522538,Line2
2212,1,1,3298,1550255806.262983,Line1
2213,1,1,503297,1550255809.532286,Line2
2214,1,1,503298,1550255824.541397,Line2
2215,0,0,3299,1550255821.2753346,Line1
2216,0,0,503299,1550255839.5449996,Line2
2217,0,0,3300,1550255836.2787964,Line1
2218,1,1,503300,1550255854.5588498,Line2
2219,1,1,3301,1550255851.2873268,Line1
2220,1,1,3302,1550255866.2966585,Line1
2221,0,0,503301,1550255869.5650496,Line2
2222,1,1,3303,1550255881.3048239,Line1
2223,1,1,503302,1550255884.5735462,Line2
2224,1,1,503303,1550255899.5817554,Line2
2225,0,0,3304,1550255896.314572,Line1
2226,1,1,503304,1550255914.5927022,Line2
2227,1,1,3305,1550255911.326334,Line1
2228,1,1,503305,1550255929.600909,Line2
2229,0,0,3306,1550255926.3325956,Line1
2230,1,1,503306,1550255944.6106424,Line2
2231,1,1,3307,1550255941.3419156,Line1
2232,1,1,503307,1550255959.6144876,Line2
2233,0,0,3308,1550255956.377474,Line1
2234,1,1,503308,1550255974.6172724,Line2
2235,1,1,3309,1550255971.3908222,Line1
2236,1,1,3310,1550255986.3963997,Line1
2237,0,0,503309,1550255989.617999,Line2
2238,1,1,3311,1550256001.41766,Line1
2239,1,1,503310,1550256004.623948,Line2
2240,1,1,503311,1550256019.633726,Line2
2241,0,0,3312,1550256016.4278681,Line1
2242,1,1,503312,1550256034.6407561,Line2
2243,0,0,3313,1550256031.435479,Line1
2244,1,1,503313,1550256049.652131,Line2
2245,1,1,3314,1550256046.44505,Line1
2246,1,1,3315,1550256061.4715745,Line1
2247,1,1,3316,1550256076.49662,Line1
2248,0,0,503314,1550256064.661791,Line2
2249,1,1,503315,1550256079.6714904,Line2
2250,1,1,3317,1550256091.5028517,Line1
2251,1,1,503316,1550256094.6773255,Line2
2252,1,1,3318,1550256106.5119107,Line1
2253,0,0,503317,1550256109.6853805,Line2
2254,1,1,503318,1550256124.6899664,Line2
2255,0,0,3319,1550256121.5198114,Line1
2256,1,1,503319,1550256139.700394,Line2
2257,1,1,3320,1550256136.520368,Line1
2258,1,1,3321,1550256151.5243318,Line1
2259,1,1,503320,1550256154.7146282,Line2
2260,1,1,3322,1550256166.5328827,Line1
2261,0,0,503321,1550256169.7220967,Line2
2262,1,1,503322,1550256184.727581,Line2
2263,0,0,3323,1550256181.537989,Line1
2264,1,1,503323,1550256199.7391236,Line2
2265,1,1,3324,1550256196.5406597,Line1
2266,0,0,3325,1550256211.5415487,Line1
2267,0,0,503324,1550256214.7461922,Line2
2268,1,1,503325,1550256229.7475007,Line2
2269,0,0,3326,1550256226.5437236,Line1
2270,1,1,503326,1550256244.7539775,Line2
2271,1,1,3327,1550256241.5503144,Line1
2272,1,1,503327,1550256259.759335,Line2
2273,1,1,3328,1550256256.5534227,Line1
2274,1,1,3329,1550256271.5623038,Line1
2275,1,1,503328,1550256274.7691286,Line2
2276,1,1,3330,1550256286.5715523,Line1
2277,1,1,503329,1550256289.7764628,Line2
2278,1,1,3331,1550256301.583619,Line1
2279,1,1,503330,1550256304.7895489,Line2
2280,1,1,3332,1550256316.5951192,Line1
2281,1,1,503331,1550256319.8011086,Line2
2282,1,1,3333,1550256331.6028035,Line1
2283,1,1,503332,1550256334.8074882,Line2
2284,1,1,3334,1550256346.6182327,Line1
2285,1,1,503333,1550256349.808378,Line2
2286,1,1,3335,1550256361.6296268,Line1
2287,0,0,503334,1550256364.817679,Line2
2288,1,1,3336,1550256376.6357925,Line1
2289,0,0,503335,1550256379.8299093,Line2
2290,1,1,3337,1550256391.649398,Line1
2291,1,1,503336,1550256394.8384058,Line2
2292,1,1,503337,1550256409.8522384,Line2
2293,0,0,3338,1550256406.664207,Line1
2294,1,1,503338,1550256424.862532,Line2
2295,1,1,3339,1550256421.671328,Line1
2296,1,1,503339,1550256439.8727424,Line2
2297,0,0,3340,1550256436.697198,Line1
2298,1,1,503340,1550256454.8750324,Line2
2299,1,1,3341,1550256451.7182238,Line1
2300,0,0,3342,1550256466.7276747,Line1
2301,0,0,503341,1550256469.8855906,Line2
2302,1,1,3343,1550256481.7315772,Line1
2303,1,1,503342,1550256484.889509,Line2
2304,1,1,3344,1550256496.7351184,Line1
2305,1,1,503343,1550256499.9097552,Line2
2306,1,1,503344,1550256514.91819,Line2
2307,0,0,3345,1550256511.7449148,Line1
2308,1,1,503345,1550256529.9270034,Line2
2309,1,1,3346,1550256526.752094,Line1
2310,0,0,3347,1550256541.760448,Line1
2311,0,0,503346,1550256544.9336321,Line2
2312,1,1,3348,1550256556.7632048,Line1
2313,1,1,503347,1550256559.9359534,Line2
2314,1,1,3349,1550256571.7686374,Line1
2315,0,0,503348,1550256574.9432857,Line2
2316,1,1,3350,1550256586.7783377,Line1
2317,1,1,503349,1550256589.9494717,Line2
2318,1,1,3351,1550256601.7925231,Line1
2319,1,1,503350,1550256604.9515748,Line2
2320,0,0,3352,1550256616.8031015,Line1
2321,0,0,503351,1550256619.960798,Line2
2322,0,0,3353,1550256631.8093123,Line1
2323,0,0,503352,1550256634.968612,Line2
2324,1,1,503353,1550256649.9813209,Line2
2325,0,0,3354,1550256646.8183935,Line1
2326,1,1,503354,1550256664.9829435,Line2
2327,1,1,3355,1550256661.82743,Line1
2328,1,1,3356,1550256676.8323684,Line1
2329,0,0,503355,1550256679.989182,Line2
2330,1,1,3357,1550256691.84032,Line1
2331,1,1,503356,1550256695.0018833,Line2
2332,1,1,3358,1550256706.8523433,Line1
2333,1,1,503357,1550256710.012256,Line2
2334,1,1,3359,1550256721.8606389,Line1
2335,0,0,503358,1550256725.0196843,Line2
2336,1,1,3360,1550256736.868147,Line1
2337,1,1,503359,1550256740.0332892,Line2
2338,1,1,3361,1550256751.8801255,Line1
2339,0,0,503360,1550256755.0380683,Line2
2340,1,1,3362,1550256766.885994,Line1
2341,0,0,503361,1550256770.0427911,Line2
2342,1,1,3363,1550256781.8936205,Line1
2343,1,1,503362,1550256785.0516112,Line2
2344,1,1,3364,1550256796.9143252,Line1
2345,1,1,503363,1550256800.0564878,Line2
2346,1,1,503364,1550256815.064613,Line2
2347,0,0,3365,1550256811.9212177,Line1
2348,1,1,503365,1550256830.0754447,Line2
2349,1,1,3366,1550256826.9230132,Line1
2350,1,1,503366,1550256845.083546,Line2
2351,0,0,3367,1550256841.924461,Line1
2352,1,1,503367,1550256860.088333,Line2
2353,1,1,3368,1550256856.930516,Line1
2354,1,1,503368,1550256875.0977182,Line2
2355,0,0,3369,1550256871.9400604,Line1
2356,1,1,3370,1550256886.9499104,Line1
2357,0,0,503369,1550256890.1077087,Line2
2358,1,1,3371,1550256901.96408,Line1
2359,1,1,503370,1550256905.1077652,Line2
2360,1,1,3372,1550256916.9750957,Line1
2361,1,1,503371,1550256920.1172397,Line2
2362,1,1,3373,1550256931.9835527,Line1
2363,1,1,503372,1550256935.1269689,Line2
2364,1,1,3374,1550256946.9937496,Line1
2365,1,1,503373,1550256950.1361167,Line2
2366,1,1,503374,1550256965.147184,Line2
2367,0,0,3375,1550256962.0050454,Line1
2368,1,1,3376,1550256977.0096912,Line1
2369,0,0,503375,1550256980.1523013,Line2
2370,1,1,503376,1550256995.1662917,Line2
2371,0,0,3377,1550256992.022596,Line1
2372,1,1,503377,1550257010.1687236,Line2
2373,1,1,3378,1550257007.0288274,Line1
2374,1,1,3379,1550257022.0352168,Line1
2375,1,1,503378,1550257025.1802943,Line2
2376,1,1,3380,1550257037.0460827,Line1
2377,0,0,503379,1550257040.184332,Line2
2378,1,1,3381,1550257052.052087,Line1
2379,1,1,503380,1550257055.1919785,Line2
2380,0,0,3382,1550257067.0590494,Line1
2381,0,0,503381,1550257070.2011368,Line2
2382,0,0,3383,1550257082.0628254,Line1
2383,0,0,503382,1550257085.2050264,Line2
2384,1,1,503383,1550257100.2128983,Line2
2385,0,0,3384,1550257097.0723479,Line1
2386,1,1,503384,1550257115.2328513,Line2
2387,1,1,3385,1550257112.076022,Line1
2388,1,1,503385,1550257130.2400613,Line2
2389,1,1,503386,1550257145.2467496,Line2
2390,0,0,3386,1550257127.080122,Line1
2391,1,1,3387,1550257142.0899572,Line1
2392,1,1,3388,1550257157.097087,Line1
2393,0,0,503387,1550257160.2548397,Line2
2394,0,0,503388,1550257175.261067,Line2
2395,0,0,3389,1550257172.1041255,Line1
2396,1,1,503389,1550257190.2687764,Line2
2397,1,1,3390,1550257187.109336,Line1
2398,1,1,3391,1550257202.113556,Line1
2399,0,0,503390,1550257205.2712445,Line2
2400,1,1,3392,1550257217.1233604,Line1
2401,1,1,503391,1550257220.2803266,Line2
2402,1,1,503392,1550257235.2884264,Line2
2403,0,0,3393,1550257232.1306221,Line1
2404,1,1,3394,1550257247.1390195,Line1
2405,0,0,503393,1550257250.2969704,Line2
2406,1,1,3395,1550257262.153366,Line1
2407,1,1,503394,1550257265.311314,Line2
2408,1,1,3396,1550257277.163863,Line1
2409,1,1,503395,1550257280.3206167,Line2
2410,1,1,3397,1550257292.1738994,Line1
2411,1,1,503396,1550257295.3330522,Line2
2412,1,1,3398,1550257307.1836329,Line1
2413,1,1,503397,1550257310.3403924,Line2
2414,0,0,3399,1550257322.192791,Line1
2415,0,0,503398,1550257325.3516607,Line2
2416,1,1,3400,1550257337.1997855,Line1
2417,1,1,3401,1550257352.2016244,Line1
2418,0,0,503399,1550257340.3521256,Line2
2419,1,1,503400,1550257355.3593185,Line2
2420,1,1,3402,1550257367.2036505,Line1
2421,1,1,3403,1550257382.2151961,Line1
2422,0,0,503401,1550257370.362644,Line2
2423,1,1,503402,1550257385.3724334,Line2
2424,1,1,3404,1550257397.2277615,Line1
2425,0,0,503403,1550257400.3867111,Line2
2426,1,1,3405,1550257412.250949,Line1
2427,1,1,3406,1550257427.2580838,Line1
2428,0,0,503404,1550257415.3932056,Line2
2429,1,1,3407,1550257442.2621758,Line1
2430,0,0,503405,1550257430.3985345,Line2
2431,1,1,503406,1550257445.406613,Line2
2432,1,1,3408,1550257457.270116,Line1
2433,0,0,503407,1550257460.4143686,Line2
2434,1,1,503408,1550257475.4246747,Line2
2435,0,0,3409,1550257472.2824805,Line1
2436,1,1,503409,1550257490.4369547,Line2
2437,1,1,3410,1550257487.283919,Line1
2438,1,1,3411,1550257502.2884476,Line1
2439,1,1,503410,1550257505.445202,Line2
2440,1,1,3412,1550257517.2946775,Line1
2441,1,1,503411,1550257520.4524193,Line2
2442,1,1,3413,1550257532.3030944,Line1
2443,1,1,503412,1550257535.462041,Line2
2444,0,0,3414,1550257547.3078187,Line1
2445,0,0,503413,1550257550.464611,Line2
2446,1,1,3415,1550257562.321355,Line1
2447,1,1,503414,1550257565.4775155,Line2
2448,1,1,503415,1550257580.4843273,Line2
2449,0,0,3416,1550257577.3253062,Line1
2450,1,1,3417,1550257592.335521,Line1
2451,0,0,503416,1550257595.4919803,Line2
2452,1,1,503417,1550257610.5012648,Line2
2453,0,0,3418,1550257607.361161,Line1
2454,1,1,503418,1550257625.5149918,Line2
2455,1,1,3419,1550257622.3736427,Line1
2456,1,1,3420,1550257637.3802,Line1
2457,1,1,503419,1550257640.5230925,Line2
2458,1,1,3421,1550257652.3891683,Line1
2459,1,1,503420,1550257655.529059,Line2
2460,1,1,3422,1550257667.3943944,Line1
2461,1,1,503421,1550257670.552517,Line2
2462,1,1,3423,1550257682.4031465,Line1
2463,0,0,503422,1550257685.5764737,Line2
2464,1,1,3424,1550257697.4135816,Line1
2465,1,1,503423,1550257700.5870435,Line2
2466,1,1,3425,1550257712.4197826,Line1
2467,0,0,503424,1550257715.5944722,Line2
2468,1,1,3426,1550257727.4312196,Line1
2469,1,1,503425,1550257730.604928,Line2
2470,1,1,3427,1550257742.4322898,Line1
2471,1,1,503426,1550257745.606958,Line2
2472,1,1,3428,1550257757.4450445,Line1
2473,1,1,503427,1550257760.6352637,Line2
2474,1,1,503428,1550257775.6456187,Line2
2475,0,0,3429,1550257772.4553504,Line1
2476,1,1,503429,1550257790.6598046,Line2
2477,1,1,3430,1550257787.4708576,Line1
2478,1,1,3431,1550257802.4746692,Line1
2479,1,1,503430,1550257805.6648169,Line2
2480,1,1,3432,1550257817.4838102,Line1
2481,1,1,503431,1550257820.6731982,Line2
2482,1,1,3433,1550257832.492512,Line1
2483,1,1,503432,1550257835.683626,Line2
2484,1,1,3434,1550257847.5006032,Line1
2485,1,1,503433,1550257850.6910658,Line2
2486,1,1,503434,1550257865.6986055,Line2
2487,0,0,3435,1550257862.509104,Line1
2488,1,1,503435,1550257880.703645,Line2
2489,1,1,3436,1550257877.5131364,Line1
2490,1,1,3437,1550257892.5175486,Line1
2491,1,1,503436,1550257895.7067363,Line2
2492,1,1,3438,1550257907.5278873,Line1
2493,1,1,503437,1550257910.7190766,Line2
2494,1,1,503438,1550257925.7285323,Line2
2495,0,0,3439,1550257922.5391634,Line1
2496,1,1,503439,1550257940.7380736,Line2
2497,1,1,3440,1550257937.5499015,Line1
2498,1,1,3441,1550257952.555874,Line1
2499,0,0,503440,1550257955.7461529,Line2
2500,1,1,3442,1550257967.5632596,Line1
2501,1,1,503441,1550257970.752377,Line2
2502,1,1,3443,1550257982.5706902,Line1
2503,0,0,503442,1550257985.776515,Line2
2504,1,1,503443,1550258000.787505,Line2
2505,0,0,3444,1550257997.5931146,Line1
2506,1,1,503444,1550258015.7881517,Line2
2507,0,0,3445,1550258012.599908,Line1
2508,0,0,503445,1550258030.7953231,Line2
2509,1,1,503446,1550258045.8049257,Line2
2510,0,0,3446,1550258027.607386,Line1
2511,1,1,3447,1550258042.6182008,Line1
2512,1,1,3448,1550258057.6207345,Line1
2513,0,0,503447,1550258060.8101559,Line2
